int	int	string	int	int	int	int	int	string	int	int	int	int	int	int	int	int	int	int	int	int	int	int
RefreshID	NPCID	NPCName	NPCType	NPCLv	MapID	Unknow1	Unknow2	HexPosNPCRefreshAreaChaseArea	PerRefreshNum	RefreshNum	NPCFace	Unknow3	RefreshTime	Unknow4	Unknow5	Unknow6	Unknow7	NPCRoute	StayMinTime	StayMaxTime	RefreshMark	Unknow9
Ë¢ÐÂµã±àºÅ	ID	Ãû×Ö	NPCÀàÐÍ	µÈ¼¶	ËùÔÚµØÍ¼	²»Ã÷	²»Ã÷	"Ê®Áù½øÖÆ×ø±êX,Y|¹ÖÎïË¢ÐÂ·¶Î§|×·»÷·¶Î§"	µ¥´ÎË¢¹ÖÊýÁ¿	Ë¢¹Ö×ÜÊýÁ¿	¹ÖÎïÃæÏò	²»Ã÷	Ë¢ÐÂÊ±¼ä	²»Ã÷	²»Ã÷	²»Ã÷	²»Ã÷	¹ÖÎïÂ·µã	Í£ÁôÊ±¼ä×îÐ¡	Í£ÁôÊ±¼ä×î´ó	Ë¢ÐÂ±êÊ¶	²»Ã÷
77254	10401001	Ä§»¯Ê¿±ø	2	70	10040	0	1	A1 00 00 00 17 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77130	10404007	ÊØÔ°ÈË	0	95	10040	0	1	C1 00 00 00 8D 00 00 00 00 00 00 00 01 00 00 00	1	1	79	0	0	0	0	1	0	 	5	5	0	0	
77132	10404013	åÐÒ£Ê¦ÐÖ	0	115	10040	0	1	7A 00 00 00 8E 00 00 00 00 00 00 00 01 00 00 00	1	1	255	0	0	0	0	1	0	 	5	5	0	0	
77134	10401004	Ä§½çÚ¤»ê	2	100	10040	0	1	CA 00 00 00 9D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77090	10401003	¿ñ±©Ñý±ø	2	90	10040	0	1	CA 00 00 00 66 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77092	10402001	Ê÷Ñý	2	120	10040	0	1	61 00 00 00 8D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77100	10404014	³ÊÒÂÊ¦½ã	0	120	10040	0	1	67 00 00 00 9F 00 00 00 00 00 00 00 01 00 00 00	1	1	100	0	0	0	0	1	0	 	5	5	0	0	
77102	10401005	»¨Ñý	2	110	10040	0	1	9C 00 00 00 97 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77104	10402001	Ê÷Ñý	2	120	10040	0	1	6F 00 00 00 8D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77072	10401003	¿ñ±©Ñý±ø	2	90	10040	0	1	C4 00 00 00 57 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77074	10401003	¿ñ±©Ñý±ø	2	90	10040	0	1	C0 00 00 00 54 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77000	10401004	Ä§½çÚ¤»ê	2	100	10040	0	1	CC 00 00 00 9E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77002	10401004	Ä§½çÚ¤»ê	2	100	10040	0	1	BC 00 00 00 9B 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77004	10401003	¿ñ±©Ñý±ø	2	90	10040	0	1	C3 00 00 00 55 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77006	10401003	¿ñ±©Ñý±ø	2	90	10040	0	1	D0 00 00 00 5E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77008	10401001	Ä§»¯Ê¿±ø	2	70	10040	0	1	A2 00 00 00 0C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77064	10401003	¿ñ±©Ñý±ø	2	90	10040	0	1	CC 00 00 00 66 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77010	10402001	Ê÷Ñý	2	120	10040	0	1	72 00 00 00 98 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77082	10402001	Ê÷Ñý	2	120	10040	0	1	6A 00 00 00 8E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77056	10402001	Ê÷Ñý	2	120	10040	0	1	72 00 00 00 94 00 00 00 00 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77256	10401001	Ä§»¯Ê¿±ø	2	70	10040	0	1	9F 00 00 00 16 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77258	10401003	¿ñ±©Ñý±ø	2	90	10040	0	1	D4 00 00 00 60 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77260	10401001	Ä§»¯Ê¿±ø	2	70	10040	0	1	A3 00 00 00 19 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77262	10402001	Ê÷Ñý	2	120	10040	0	1	6C 00 00 00 8C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77264	10402001	Ê÷Ñý	2	120	10040	0	1	6D 00 00 00 8F 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77266	10401004	Ä§½çÚ¤»ê	2	100	10040	0	1	CD 00 00 00 A7 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77268	10401001	Ä§»¯Ê¿±ø	2	70	10040	0	1	9B 00 00 00 1B 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77270	10402001	Ê÷Ñý	2	120	10040	0	1	5B 00 00 00 97 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77044	10401002	Ä§»¯ÉÚ±ø	2	80	10040	0	1	8C 00 00 00 4C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77046	10401005	»¨Ñý	2	110	10040	0	1	99 00 00 00 9F 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77048	10401002	Ä§»¯ÉÚ±ø	2	80	10040	0	1	97 00 00 00 44 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77272	10401005	»¨Ñý	2	110	10040	0	1	9C 00 00 00 95 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77274	10402001	Ê÷Ñý	2	120	10040	0	1	5E 00 00 00 95 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77276	10402001	Ê÷Ñý	2	120	10040	0	1	5C 00 00 00 94 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77284	10404009	Ð¡²¼Ê¦ÐÖ	0	105	10040	0	1	A0 00 00 00 92 00 00 00 00 00 00 00 0F 00 00 00	1	1	41	0	0	0	0	1	0	 	5	5	0	0	
77814	10404015	ÁîºüÊ¦ÐÖ	0	120	10040	0	1	58 00 00 00 8C 00 00 00 00 00 00 00 0F 00 00 00	1	1	43	0	0	0	0	1	0	 	5	5	0	0	
77815	10404012	¶«»ÊÌ«Ò»	0	115	10040	0	1	7C 00 00 00 94 00 00 00 00 00 00 00 0F 00 00 00	1	1	185	0	0	0	0	1	0	 	5	5	0	0	
77242	10401003	¿ñ±©Ñý±ø	2	90	10040	0	1	CD 00 00 00 54 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77244	10401005	»¨Ñý	2	110	10040	0	1	9C 00 00 00 92 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77246	10401004	Ä§½çÚ¤»ê	2	100	10040	0	1	C2 00 00 00 A6 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77248	10401005	»¨Ñý	2	110	10040	0	1	92 00 00 00 A1 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77034	10401002	Ä§»¯ÉÚ±ø	2	80	10040	0	1	8A 00 00 00 49 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77020	10402001	Ê÷Ñý	2	120	10040	0	1	6A 00 00 00 96 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77022	10401001	Ä§»¯Ê¿±ø	2	70	10040	0	1	98 00 00 00 1D 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77024	10401002	Ä§»¯ÉÚ±ø	2	80	10040	0	1	89 00 00 00 4C 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
77012	10402001	Ê÷Ñý	2	120	10040	0	1	6D 00 00 00 8A 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	1800	0	0	1	0	 	5	5	0	0	
13164	10502001	ÓÄÚ¤	2	180	10050	0	1	65 00 00 00 3F 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13190	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	46 00 00 00 66 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13202	10502001	ÓÄÚ¤	2	180	10050	0	1	68 00 00 00 4B 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13212	10502001	ÓÄÚ¤	2	180	10050	0	1	5E 00 00 00 3F 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13222	10502001	ÓÄÚ¤	2	180	10050	0	1	68 00 00 00 40 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13232	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	1C 00 00 00 5D 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13242	10504013	Ñà³Ç¾üÊ¦	0	180	10050	0	1	68 00 00 00 5E 00 00 00 00 00 00 00 01 00 00 00	1	1	120	0	0	0	0	1	0	 	5	5	0	0	
13254	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	13 00 00 00 30 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13262	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	2E 00 00 00 14 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	0	0	0	0	
13274	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	54 00 00 00 0A 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13288	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	34 00 00 00 1C 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13300	10504014	ÌìÔªµÀÊ¿	0	180	10050	0	1	58 00 00 00 42 00 00 00 00 00 00 00 01 00 00 00	1	1	100	0	0	0	0	1	0	 	5	5	0	0	
13312	10502001	ÓÄÚ¤	2	180	10050	0	1	60 00 00 00 45 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13320	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	4C 00 00 00 62 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13336	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	17 00 00 00 3A 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13348	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	28 00 00 00 55 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13356	10504002	ÏÈ·æ¹Ù	0	130	10050	0	1	4D 00 00 00 10 00 00 00 00 00 00 00 01 00 00 00	1	1	96	0	0	0	0	1	0	 	5	5	0	0	
13366	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	51 00 00 00 6F 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13368	10502001	ÓÄÚ¤	2	180	10050	0	1	6B 00 00 00 4C 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13370	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	27 00 00 00 0C 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13378	10502001	ÓÄÚ¤	2	180	10050	0	1	6A 00 00 00 47 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13388	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	2A 00 00 00 1C 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13406	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	42 00 00 00 5C 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13322	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	4F 00 00 00 71 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13324	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	32 00 00 00 0C 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13326	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	16 00 00 00 34 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13338	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	15 00 00 00 3E 00 00 00 01 00 00 00 08 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13340	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	4D 00 00 00 6F 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13342	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	5C 00 00 00 08 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13314	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	43 00 00 00 6A 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13350	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	16 00 00 00 31 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13290	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	0B 00 00 00 33 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13292	10502001	ÓÄÚ¤	2	180	10050	0	1	62 00 00 00 49 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13302	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	57 00 00 00 13 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13358	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	21 00 00 00 59 00 00 00 01 00 00 00 08 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13276	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	28 00 00 00 1A 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13278	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	2C 00 00 00 11 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13280	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	5A 00 00 00 08 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13152	10502001	ÓÄÚ¤	2	180	10050	0	1	5D 00 00 00 3D 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13154	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	14 00 00 00 36 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13156	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	4F 00 00 00 66 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13158	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	14 00 00 00 3B 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13160	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	4D 00 00 00 65 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13162	90	±êÊ¶µã90	2	2	10050	0	1	3D 00 00 00 38 00 00 00 01 00 00 00 14 00 00 00	1	1	50	0	10	0	0	1	0	 	5	5	90	0	
13256	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	24 00 00 00 58 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13244	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	24 00 00 00 0E 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13392	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	41 00 00 00 68 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13416	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	51 00 00 00 08 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13418	10502001	ÓÄÚ¤	2	180	10050	0	1	66 00 00 00 41 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
31983	10504015	ÈÎ·¨µÀÈË	0	190	10050	0	1	56 00 00 00 34 00 00 00 00 00 00 00 0F 00 00 00	1	1	70	0	0	0	0	1	0	 	5	5	0	0	
32209	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	58 00 00 00 15 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
32210	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	55 00 00 00 15 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
32211	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	52 00 00 00 0E 00 00 00 01 00 00 00 0F 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
77368	10504008	¿ÝÌÙÀÏÈË	0	160	10050	0	1	12 00 00 00 4A 00 00 00 00 00 00 00 0F 00 00 00	1	1	100	0	0	0	0	1	0	 	5	5	0	0	
77369	10504007	±ùÓñ	0	160	10050	0	1	19 00 00 00 43 00 00 00 00 00 00 00 0F 00 00 00	1	1	226	0	0	0	0	1	0	 	5	5	0	0	
13264	10502001	ÓÄÚ¤	2	180	10050	0	1	6B 00 00 00 40 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13266	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	2D 00 00 00 0F 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13268	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	1D 00 00 00 53 00 00 00 01 00 00 00 08 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13224	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	43 00 00 00 67 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13226	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	27 00 00 00 0E 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13214	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	45 00 00 00 5E 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13216	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	27 00 00 00 53 00 00 00 01 00 00 00 08 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13396	10504003	¾üÖÐÒ©Ê¦	0	140	10050	0	1	3B 00 00 00 15 00 00 00 00 00 00 00 01 00 00 00	1	1	100	0	0	0	0	1	0	 	5	5	0	0	
13398	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	0D 00 00 00 2E 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13400	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	13 00 00 00 33 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13402	10504001	ÊØ³Ç½«¾ü	0	130	10050	0	1	67 00 00 00 16 00 00 00 00 00 00 00 01 00 00 00	1	1	64	0	0	0	0	1	0	 	5	5	0	0	
13404	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	19 00 00 00 5D 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13234	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	5D 00 00 00 13 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13204	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	21 00 00 00 51 00 00 00 01 00 00 00 08 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13206	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	0D 00 00 00 38 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13192	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	41 00 00 00 5F 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13194	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	2A 00 00 00 51 00 00 00 01 00 00 00 08 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13166	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	4F 00 00 00 63 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13168	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	2F 00 00 00 12 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13196	10504005	ÉñÃØÀÏÍ·	0	150	10050	0	1	19 00 00 00 25 00 00 00 00 00 00 00 01 00 00 00	1	1	64	0	0	0	0	1	0	 	5	5	0	0	
13208	10502001	ÓÄÚ¤	2	180	10050	0	1	5E 00 00 00 3A 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13218	10504011	Ñà³Ç¸±½«	0	170	10050	0	1	39 00 00 00 63 00 00 00 00 00 00 00 01 00 00 00	1	1	140	0	0	0	0	1	0	 	5	5	0	0	
13228	10502001	ÓÄÚ¤	2	180	10050	0	1	68 00 00 00 48 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13236	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	24 00 00 00 10 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13246	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	50 00 00 00 6D 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13258	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	33 00 00 00 09 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13270	10504009	°Ù·ò³¤	0	160	10050	0	1	11 00 00 00 51 00 00 00 00 00 00 00 01 00 00 00	1	1	100	0	0	0	0	1	0	 	5	5	0	0	
13282	10501001	Òì»¯Ä§±ø	2	130	10050	0	1	59 00 00 00 11 00 00 00 01 00 00 00 0A 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13294	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	1A 00 00 00 58 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13304	10501003	±ù´¨ÂùÊÞ	2	150	10050	0	1	0E 00 00 00 30 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13316	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	23 00 00 00 5C 00 00 00 01 00 00 00 0C 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13328	10501004	Ñ©É½¾ÞÔ³	2	160	10050	0	1	2A 00 00 00 57 00 00 00 01 00 00 00 08 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13344	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	2C 00 00 00 14 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13352	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	2A 00 00 00 19 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13360	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	34 00 00 00 19 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13372	10501002	±ùËª¾ÞÐ«	2	140	10050	0	1	33 00 00 00 16 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13380	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	4E 00 00 00 6C 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
13390	10502001	ÓÄÚ¤	2	180	10050	0	1	6A 00 00 00 3E 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	0	0	0	0	
13362	10501005	Ä§½çÓ×Áú	2	170	10050	0	1	4E 00 00 00 61 00 00 00 01 00 00 00 10 00 00 00	1	1	0	0	2500	0	0	1	0	 	5	5	0	0	
