int	int	string	string	int	float	float	float	Vector3	float	Vector3	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	int	float	string	int	int	int	int	int	int[]	int	int	int
31001007	2	M706	遗迹炎龙	235	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2757	2757	0	0	727	0	0	0	2500	113646	31	0	300	2	6	0	0	0	0	0	0	0	0	0	100	2	2475307	0	1	0	180	1	0		1	1	1	1	0	0	99	0	0
31001008	2	M027	遗迹树妖	265	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	3216	3216	0	0	524	0	0	0	2500	134044	34	0	0	2	6	23024	0	0	0	0	0	0	0	0	100	2	3304396	0	1	0	180	1	0		1	1	1	1	0	0	65	0	0
31001009	2	M042	潮汐巨兽	310	1.2	0.5	0.5	(0,0,0)	1	(0,0,0)	1	0	8069	8069	0	0	1505	0	0	0	2500	170892	39	0	300	2	6	0	0	0	0	0	0	0	0	1	100	2	28436316	0	1	0	186	1	0		1	1	1	1	0	524|525|526	99	0	0
31001010	2	M042	潮汐巨兽	310	1.2	0.5	0.5	(0,0,0)	1	(0,0,0)	1	0	8069	8069	0	0	1505	0	0	0	2500	170892	39	0	300	2	6	0	0	0	0	0	0	0	0	0	100	1	14218157	0	1	0	186	1	0		1	1	1	1	0	524|525|526	99	0	0
31001011	2	M071	毁灭石像	295	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	12323	12323	0	0	5477	0	0	0	2500	166756	39	0	0	2	6	23020	0	0	0	0	0	0	0	0	100	0	6867953	0	1	0	180	1	0		1	1	1	1	0	0	99	0	0
31001012	2	M708	卫戍石像	295	1.2	0.5	2	(0,0,0)	1	(0,0,0)	1	0	12323	12323	0	0	5477	0	0	0	2500	166756	39	0	0	2	6	23019	0	0	0	0	0	0	0	0	100	0	6867953	0	1	0	180	1	0		1	1	1	1	0	0	99	0	0
30902001	2	M131	皓月战神	9	1.2	0.9	1	(0,0,0)	1	(0,0,0)	0	0	22	22	0	10000	26	0	0	0	2000	845	0	0	200	2	4	10012	10013	10009	0	0	0	0	0	0	80	2	2737	0	5	0	186	1	1	M131	1	3	1	1	0	0	5	0	0
31103001	2	M128	暗裔暴君	15	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	29	29	0	10000	43	0	0	0	2600	2021	2	0	300	2	5	10059	10060	10061	10201	0	0	0	0	0	40	2	6012	0	3	0	186	1	1.5	M128	1	3	1	1	0	0	9	0	0
31103002	2	M126	龙血武姬	30	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	64	64	0	10000	77	0	0	0	2600	4512	5	0	300	2	5	10050	10051	10052	10202	0	0	0	0	0	40	2	16119	0	3	0	186	1	1.5	M126	1	3	1	1	0	0	9	0	0
31103003	2	M129	执印龙王	55	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	138	138	0	10000	238	0	0	0	2600	7707	8	0	300	2	5	10053	10054	10055	10203	0	0	0	0	0	40	2	25758	0	3	0	186	1	1.5	M129	1	3	1	1	0	0	9	0	0
31103004	2	M132	杏黄术士	80	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	228	228	0	10000	280	0	0	0	2600	11280	12	0	300	2	5	10056	10057	10058	10204	0	0	0	0	0	40	2	65163	0	3	0	186	1	1.5	M132	1	3	1	1	0	0	24	0	0
31103005	2	M133	东皇太一	120	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	788	788	0	90000	489	0	0	0	2600	19740	20	0	300	2	5	10062	10063	10064	10205	0	0	0	0	0	40	2	248550	0	3	0	186	1	1.5	M133	1	3	1	1	0	0	63	0	0
31103006	2	M134	枯藤老人	160	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	1258	1258	0	90000	2054	0	0	0	2600	28200	27	0	300	2	5	10065	10066	10067	10206	0	0	0	0	0	40	2	863680	0	3	0	186	1	1.5	M134	1	3	1	1	0	0	99	0	0
31103007	2	M135	浴火麒麟	200	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	1964	1964	0	90000	5361	0	0	0	2600	35250	33	0	300	2	5	10068	10069	10070	10207	0	0	0	0	0	40	2	3839680	0	3	0	186	1	1.5	M135	1	3	1	1	0	0	99	0	0
31103008	2	M136	刑天	250	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	3406	3406	0	90000	8680	0	0	0	2600	42300	39	0	300	2	5	10071	10072	10073	0	0	0	0	0	0	40	2	14841664	0	3	0	186	1	1.5	M136	1	3	1	1	0	0	99	0	0
31103009	2	M131	山寨嗜天斧	300	2.5	0.9	1	(0,0,0)	1	(0,0,0)	0	0	7186	7186	0	90000	17959	0	0	0	2600	49350	45	0	300	2	5	10009	0	0	0	0	0	0	0	0	40	2	40197221	0	3	0	186	1	1.5	M131	1	3	1	1	0	0	99	0	0
31203001	2	M150	焚源之炬	70	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	1016	1016	619	10000	782	0	0	0	2600	9869	10	0	300	2	5	11000	11001	10300	0	0	0	0	0	0	40	2	30419	0	3	0	186	1	1.5	M150	1	3	1	1	0	0	9	0	0
31203002	2	M144	摄魂铃	100	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	1967	1967	0	10000	2799	0	0	0	2600	14100	14	0	300	2	5	11002	11003	10301	0	0	0	0	0	0	40	2	367187	0	3	0	186	1	1.5	M144	1	3	1	1	0	0	24	0	0
31203003	2	M146	乾云镜	125	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	3474	3474	0	10000	5294	0	0	0	2600	18330	19	0	300	2	5	11004	11005	10302	0	0	0	0	0	0	40	2	832615	0	3	0	186	1	1.5	M146	1	3	1	1	0	0	34	0	0
31203004	2	M138	天丝琴	160	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	5249	5249	0	10000	7792	0	0	0	2600	21150	21	0	300	2	5	11006	11007	10303	0	0	0	0	0	0	40	2	1549567	0	3	0	186	1	1.5	M138	1	3	1	1	0	0	66	0	0
31203005	2	M140	九幽胄	180	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	8031	8031	0	10000	11197	0	0	0	2600	23970	24	0	300	2	5	11008	11009	10304	0	0	0	0	0	0	40	2	2177823	0	3	0	186	1	1.5	M140	1	3	1	1	0	0	99	0	0
31203006	2	M137	碧霄剑	200	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	12818	12818	8993	10000	17752	0	0	0	2600	26790	26	0	300	2	5	11010	11011	10305	0	0	0	0	0	0	40	2	2368602	0	3	0	186	1	1.5	M137	1	3	1	1	0	0	99	0	0
31203007	2	M151	明心扇	220	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	16230	16230	11599	10000	21153	0	0	0	2600	29610	28	0	300	2	5	11012	11013	10306	0	0	0	0	0	0	40	2	4388104	0	3	0	186	1	1.5	M138	1	3	1	1	0	0	99	0	0
31203008	2	M141	混元伞	240	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	21975	21975	13797	10000	26494	0	0	0	2600	32430	31	0	300	2	5	11014	11015	10307	0	0	0	0	0	0	40	2	7122399	0	3	0	186	1	1.5	M138	1	3	1	1	0	0	99	0	0
31203009	2	M147	冥炎瓶	260	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	35574	35574	17056	10000	42866	0	0	0	2600	35250	33	0	300	2	5	11016	11017	10308	0	0	0	0	0	0	40	2	10931790	0	3	0	186	1	1.5	M138	1	3	1	1	0	0	99	0	0
31203010	2	M143	九黎神火扇	280	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	55286	55286	25328	10000	60309	0	0	0	2600	38070	35	0	300	2	5	11018	11019	10309	0	0	0	0	0	0	40	2	20035241	0	3	0	186	1	1.5	M138	1	3	1	1	0	0	99	0	0
31203011	2	M139	白泽灯	300	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	67696	67696	31202	10000	68712	0	0	0	2600	42300	39	0	300	2	5	11020	11021	10310	0	0	0	0	0	0	40	2	28795499	0	3	0	186	1	1.5	M138	1	3	1	1	0	0	99	0	0
31203012	2	M142	磐龙袍	320	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	80810	80810	36563	10000	78448	0	0	0	2600	45120	41	0	300	2	5	11022	11023	10311	0	0	0	0	0	0	40	2	40420005	0	3	0	186	1	1.5	M138	1	3	1	1	0	0	99	0	0
31203013	2	M148	琉心笔	340	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	132209	132209	43788	10000	104825	0	0	0	2600	47940	43	0	300	2	5	11024	11025	10312	0	0	0	0	0	0	40	2	52491660	0	3	0	186	1	1.5	M138	1	3	1	1	0	0	99	0	0
31203014	2	M145	招魂幡	360	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	149175	149175	54844	10000	121249	0	0	0	2600	50760	46	0	300	2	5	11026	11027	10313	0	0	0	0	0	0	40	2	92093363	0	3	0	186	1	1.5	M138	1	3	1	1	0	0	99	0	0
31203015	2	M138	蛊凰盏	380	2.5	0.9	1.5	(0,0,0)	1	(0,0,0)	0	0	190625	190625	68766	10000	144707	0	0	0	2600	53579	48	0	300	2	5	11006	11007	10314	0	0	0	0	0	0	40	2	75054428	1	3	0	186	1	1.5	M138	1	3	1	1	0	0	99	0	0
31401001	2	M071	冰霜石精	50	1.2	1	0.8	(0,0,0)	1	(0,0,0)	1	0	309	309	0	20000	0	0	0	0	2000	7049	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	0	0	1	0	1	1	0		1	1	1	1	0	0	9	0	0
31403001	2	M078	霜冻巨石	50	1.2	1	0.7	(0,0,0)	1	(0,0,0)	1	0	309	309	0	20000	0	0	0	0	2000	7049	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	0	0	1	0	198	1	0		1	1	1	1	0	530|531|532	9	0	0
31503001	2	M076	蜘蛛女皇	190	2.5	0.9	1	(0,0,0)	0.6	(0,0,0)	0	0	3436	3436	2565	10000	4624	0	0	0	3000	685177	24	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	1	7751517	0	5	0	186	1	0	M076	1	1	2	1	0	528|511|508	99	0	0
31503002	2	M078	古墓石巨人	220	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	5664	5664	3916	10000	6953	0	0	0	3000	916733	28	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	1	17878268	0	5	0	186	1	0	M078	1	1	2	1	0	530|531|532	99	0	0
31503003	2	M079	残暴海怪	250	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	8183	8183	6276	10000	9134	0	0	0	3000	1212822	32	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	1	57112471	0	5	0	186	1	0	M079	1	1	2	1	0	533|504|501	99	0	0
31503004	2	M081	翻水妖龙	280	2.5	0.9	1	(0,0,0)	0.5	(0,0,0)	0	0	12930	12930	8471	10000	14017	0	0	0	3000	1435837	35	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	1	95797840	0	5	0	186	1	0	M081	1	1	2	1	0	542|543|544	99	0	0
31503005	2	M080	幻之古妖	310	2.5	0.9	1	(0,0,0)	0.65	(0,0,0)	0	0	19554	19554	12247	10000	19049	0	0	0	3000	1749007	40	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	1	52362382	1	5	0	186	1	0	M080	1	1	2	1	0	0	99	0	0
31503006	2	M042	潮汐巨兽	330	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	24901	24901	14600	10000	24048	0	0	0	3000	1906541	42	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	1	14686540	2	5	0	186	1	0	M042	1	1	2	1	0	524|525|526	99	0	0
31503007	2	M105	玄幻之灵	360	2.5	0.9	1	(0,0,0)	0.65	(0,0,0)	0	0	33097	33097	19361	10000	30240	0	0	0	3000	2104882	45	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	1	1690751	4	5	0	186	1	0	M105	1	1	2	1	0	0	99	0	0
31503008	2	M136	刑天古神	400	2.5	0.9	1	(0,0,0)	0.55	(0,0,0)	0	0	60149	60149	27662	10000	44734	0	0	0	3000	2166567	50	0	300	2	6	23010	0	0	0	0	0	0	0	0	10	1	91176354	10	5	0	186	1	0	M136	1	1	2	1	0	0	99	0	0
31501001	2	M069	精英狼蛛	180	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1870	1870	0	0	975	0	0	0	3000	634880	22	0	300	2	6	0	0	0	0	0	0	0	0	0	10	1	347861	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31501002	2	M071	精英石精	210	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	2344	2344	0	0	992	0	0	0	3000	809496	26	0	300	2	6	0	0	0	0	0	0	0	0	0	10	1	591025	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31501003	2	M072	精英海牛	240	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	3119	3119	0	0	1231	0	0	0	3000	1023022	29	0	300	2	6	0	0	0	0	0	0	0	0	0	10	1	1488973	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31501004	2	M074	精英地龙	270	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	3959	3959	0	0	1318	0	0	0	3000	1270711	33	0	300	2	6	0	0	0	0	0	0	0	0	0	10	1	2220332	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31501005	2	M702	精英狼妖	300	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5327	5327	0	0	1590	0	0	0	3000	1518400	36	0	300	2	6	0	0	0	0	0	0	0	0	0	10	1	3650385	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31501006	2	M041	精英飞蛇	320	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	6696	6696	0	0	1622	0	0	0	3000	1683526	39	0	300	2	6	0	0	0	0	0	0	0	0	0	10	1	5156756	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31501007	2	M075	精英刺骨冰妖	350	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	8317	8317	0	0	1913	0	0	0	3000	1931215	42	0	300	2	6	0	0	0	0	0	0	0	0	0	10	1	8329538	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31501008	2	M046	精英魔族先锋	390	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	12584	12584	0	0	2236	0	0	0	3000	2124811	47	0	300	2	6	0	0	0	0	0	0	0	0	0	10	1	15258149	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31609001	17	Buff4	随机Buff	260	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	4811	4811	0	0	1400	0	0	0	2000	370110	34	0	300	2	6	0	0	0	0	0	0	0	0	1	10	2	8032498	0	1	0	1	1	0		1	1	2	1	0	0	99	0	0
31602001	2	M029	上古魔兵	150	1.2	0.5	1.3	(0,0,0)	1	(0,0,0)	1	0	775	775	0	10000	240	0	0	0	3000	582685	21	0	300	2	6	10014	0	0	0	0	0	0	0	0	10	2	34730	0	1	0	186	1	99		1	1	1	1	0	0	9	0	0
31602002	2	M029	上古魔兵	300	1.2	0.5	1.3	(0,0,0)	1	(0,0,0)	1	0	5304	5304	0	10000	1281	0	0	0	3000	1683526	39	0	300	2	6	10014	0	0	0	0	0	0	0	0	10	2	1066455	0	1	0	186	1	99		1	1	1	1	0	0	73	0	0
31602003	2	M029	上古魔兵	450	1.2	0.5	1.3	(0,0,0)	1	(0,0,0)	1	0	30278	30278	0	10000	2047	0	0	0	3000	2238691	55	0	300	2	6	10014	0	0	0	0	0	0	0	0	10	2	13467987	0	1	0	186	1	99		1	1	1	1	0	0	99	0	0
31601001	2	M011	上古魔物	110	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	485	485	0	10000	240	0	0	0	3000	390039	16	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	20698	0	1	0	1	1	99		1	1	1	1	0	0	9	0	0
31601002	2	M011	上古魔物	200	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	1751	1751	0	10000	780	0	0	0	3000	880671	27	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	83255	0	1	0	1	1	99		1	1	1	1	0	0	9	0	0
31601003	2	M011	上古魔物	300	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5304	5304	0	10000	1281	0	0	0	3000	1683526	39	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	1066455	0	1	0	1	1	99		1	1	1	1	0	0	73	0	0
31701000	2	M025	不稳定魂体	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	10003	0	0	0	0	0	0	0	0	10	2	359	0	1	0	56	1	0		1	1	2	1	0	0	9	0	0
31701001	2	M004	恶狼	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	0	0	0	0	0	0	0	0	0	10	2	359	0	1	0	53	1	0		1	1	1	1	0	0	9	0	0
31701002	2	M005	狂豹	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	0	0	0	0	0	0	0	0	0	10	2	359	0	1	0	53	1	0		1	1	1	1	0	0	9	0	0
31701003	2	M006	虎妖	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	0	0	0	0	0	0	0	0	0	10	2	359	0	1	0	53	1	0		1	1	1	1	0	0	9	0	0
31701004	2	M703	妖兵	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	0	0	0	0	0	0	0	0	0	10	2	359	0	1	0	53	1	0		1	1	1	1	0	0	9	0	0
31701005	2	M027	魔之树精	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	0	0	0	0	0	0	0	0	0	10	2	359	0	1	0	53	1	0		1	1	1	1	0	0	9	0	0
31702002	2	M046	精锐先锋	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	0	0	0	0	0	0	0	0	0	10	2	359	0	1	0	54	1	0		1	1	1	1	0	0	9	0	0
31702003	2	M047	精锐剑魔	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	0	0	0	0	0	0	0	0	0	10	2	359	0	1	0	54	1	0		1	1	1	1	0	0	9	0	0
31703001	2	M007	熊王	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	23010	0	0	0	0	0	0	0	0	10	2	359	0	1	0	53	1	0	M007	1	1	2	1	0	0	9	0	0
31703002	2	M014	猿王	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	23010	0	0	0	0	0	0	0	0	10	2	359	0	1	0	53	1	0	M014	1	1	2	1	0	0	9	0	0
31703003	2	M705	冰魔	25	1.2	0.5	2.5	(0,0,0)	1.5	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	23010	0	0	0	0	0	0	0	0	10	2	359	0	1	0	53	1	0	M705	1	1	2	1	0	0	9	0	0
31703004	2	M057	魔将	25	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	2	88	88	89	30000	13	0	0	0	3000	3478	0	0	300	2	4	23010	0	0	0	0	0	0	0	0	10	2	359	0	1	0	53	1	0	M057	1	1	2	1	0	0	9	0	0
31704001	2	M058	人皇守卫	41	1.2	0.5	2	(0,0,0)	1	(0,0,0)	1	1	173	173	82	40000	14	0	0	0	3000	5733	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	578	0	1	0	49	1	0	M058	1	1	2	1	0	0	9	0	0
31704002	2	M058	人皇守卫	41	1.2	0.5	2	(0,0,0)	1	(0,0,0)	1	1	173	173	82	40000	14	0	0	0	3000	5733	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	578	0	1	0	49	1	0	M058	1	1	2	1	0	0	9	0	0
31704003	2	N040	古之人皇	41	1.2	0.5	0.9	(0,0,0)	1	(0,0,0)	1	1	173	173	82	40000	14	0	0	0	3000	5733	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	578	0	1	0	50	1	0	M133	1	1	2	1	0	0	9	0	0
31801001	2	M013	魂灵	260	1.2	0.5	1.3	(0,0,0)	1	(0,0,0)	1	0	4811	4811	0	0	1400	0	0	0	2000	370110	34	0	300	2	6	0	0	0	0	0	0	0	0	0	20	2	8032498	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31801002	2	M701	魔剑	265	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	4970	4970	0	0	1400	0	0	0	2000	376753	35	0	300	2	6	0	0	0	0	0	0	0	0	0	20	2	8607219	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31801003	2	M044	熔岩巨鳄	270	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5089	5089	0	0	1400	0	0	0	2000	384345	35	0	300	2	6	0	0	0	0	0	0	0	0	0	20	2	9482304	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31801004	2	M043	火山兽	275	1.2	0.5	1.5	(0,0,0)	1	(0,0,0)	1	0	5287	5287	0	0	1400	0	0	0	2000	390988	36	0	300	2	6	0	0	0	0	0	0	0	0	0	20	2	10578116	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31801005	2	M045	烈焰巨虎	280	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5415	5415	0	0	1400	0	0	0	2000	398580	36	0	300	2	6	0	0	0	0	0	0	0	0	0	20	2	11963919	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31801006	2	M706	熔岩魔龙	285	1.2	0.5	1	(0,0,0)	1	(0,0,0)	1	0	5660	5660	0	0	1400	0	0	0	2000	405223	37	0	300	2	6	0	0	0	0	0	0	0	0	0	20	2	13234892	0	1	0	1	1	0		1	1	1	1	0	0	99	0	0
31803001	2	M049	玄界冰心	320	2.5	0.9	1.5	(0,0,0)	1.5	(0,0,0)	0	0	10459	10459	7847	10000	3290	0	0	0	2000	455520	41	0	300	2	6	23010	20001	20002	0	0	0	0	0	0	20	2	90414255	1	5	0	186	1	0	M049	1	1	2	1	0	523|504|501	99	0	0
31803002	2	M042	玄界巨兽	340	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	11779	11779	9261	10000	3537	0	0	0	2000	483990	43	0	300	2	6	23010	20003	20004	0	0	0	0	0	0	20	2	56751316	2	5	0	186	1	0	M042	1	1	2	1	0	524|525|526	99	0	0
31803003	2	M101	玄界独角狮	360	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	16342	16342	12316	10000	4800	0	0	0	2000	512460	46	0	300	2	6	23010	20001	20002	0	0	0	0	0	0	20	2	95469773	3	5	0	186	1	0	M101	1	1	2	1	0	539|537|538	99	0	0
31803004	2	M102	死亡之灵	380	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	20081	20081	15380	10000	5281	0	0	0	2000	540930	48	0	300	2	6	23010	20003	20004	0	0	0	0	0	0	20	2	36697361	5	5	0	186	1	0	M102	1	1	2	1	0	0	99	0	0
31803005	2	M080	玄界古妖	400	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	24917	24917	17900	10000	5634	0	0	0	2000	569400	50	0	300	2	6	23010	20001	20002	0	0	0	0	0	0	20	2	48355262	7	5	0	186	1	0	M080	1	1	2	1	0	534|504|501	99	0	0
31903001	2	M028	逍遥城主	150	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	1273	1273	734	10000	499	0	0	0	3000	582685	21	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	1097139	0	3	0	1	1	0	M028	1	1	2	1	0	522|511|508	99	0	0
31903002	2	M705	极寒之心	200	2.5	0.9	2.5	(0,0,0)	1.4	(0,0,0)	0	0	2459	2459	1655	10000	989	0	0	0	3000	880671	27	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	2962807	0	3	0	1	1	0	M705	1	1	2	1	0	523|504|501	99	0	0
31903003	2	M042	潮汐巨兽	250	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	4093	4093	2853	10000	1709	0	0	0	3000	1270711	33	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	8495308	0	3	0	1	1	0	M042	1	1	2	1	0	524|525|526	99	0	0
31903004	2	M049	极炎巨兽	300	2.5	0.9	2	(0,0,0)	0.9	(0,0,0)	0	0	9193	9193	6491	10000	3466	0	0	0	3000	1683526	39	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	26472904	0	3	0	1	1	0	M049	1	1	2	1	0	0	99	0	0
31903005	2	M056	白泽	350	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	15989	15989	12066	10000	5611	0	0	0	3000	2096341	45	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	64642293	0	3	0	1	1	0	M056	1	1	2	1	0	0	99	0	0
31903006	2	M056	山寨天枢	400	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	29038	29038	19125	10000	8805	0	0	0	3000	2167516	50	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	42294584	1	3	0	1	1	0	M056	1	1	2	1	0	0	99	0	0
31903007	2	M056	山寨天枢	450	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	48065	48065	27488	10000	12585	0	0	0	3000	2238691	55	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	78921359	2	3	0	1	1	0	M056	1	1	2	1	0	0	99	0	0
31903008	2	M056	山寨天枢	500	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	59982	59982	35414	10000	15901	0	0	0	3000	2309866	60	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	28427855	4	3	0	1	1	0	M056	1	1	2	1	0	0	99	0	0
31903009	2	M056	山寨天枢	550	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	66712	66712	38423	10000	18295	0	0	0	3000	2381041	65	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	19494464	5	3	0	1	1	0	M056	1	1	2	1	0	0	99	0	0
31903010	2	M056	山寨天枢	600	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	59896	59896	36123	10000	20930	0	0	0	3000	2452216	70	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	58180902	5	3	0	1	1	0	M056	1	1	2	1	0	0	99	0	0
31903011	2	M056	山寨天枢	650	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	9000	9000	0	10000	9000	0	0	0	3000	0	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	0	0	3	0	1	1	0	M056	1	1	2	1	0	0	9	0	0
31903012	2	M056	山寨天枢	700	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	0	0	3	0	1	1	0	M056	1	1	2	1	0	0	9	0	0
31903013	2	M056	山寨天枢	780	2.5	0.9	1	(0,0,0)	0.7	(0,0,0)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	2	6	0	0	0	0	0	0	0	0	0	10	2	0	0	3	0	1	1	0	M056	1	1	2	1	0	0	9	0	0
